Report generated on: 09-09-2022 23:11:57
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"INTL.2-7-BHR-MK.A","    Capacity (million kW)","0.588","0.588","0.738","1.047","1.062","1.082","1.082","1.04","1.04","1.04","1.04","1.05","1.05","1.05","1.05","1.08","1.1","1.1","1.1","1.163","1.449","1.479","2.506","2.629","1.849","2.319","5.2","5.2","5.47783","5.86883","5.86883","5.76783","6.934","6.928509","6.981","6.978","6.978009","6.978009","6.978349","6.981","6.982","NA"
"INTL.27-7-BHR-MK.A","        Nuclear (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-7-BHR-MK.A","        Fossil fuels (million kW)","0.588","0.588","0.738","1.047","1.062","1.082","1.082","1.04","1.04","1.04","1.04","1.05","1.05","1.05","1.05","1.08","1.1","1.1","1.1","1.163","1.449","1.479","2.506","2.629","1.849","2.319","5.2","5.2","5.477","5.868","5.868","5.767","6.932","6.927","6.975","6.972","6.971","6.971","6.971","6.971","6.971","NA"
"INTL.29-7-BHR-MK.A","        Renewables (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00083","0.00083","0.00083","0.00083","0.002","0.001509","0.006","0.006","0.007009","0.007009","0.007349","0.01","0.011","NA"
"INTL.33-7-BHR-MK.A","            Hydroelectricity (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.34-7-BHR-MK.A","            Non-hydroelectric renewables (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00083","0.00083","0.00083","0.00083","0.002","0.001509","0.006","0.006","0.007009","0.007009","0.007349","0.01","0.011","NA"
"INTL.35-7-BHR-MK.A","                Geothermal (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-7-BHR-MK.A","                Solar, tide, wave, fuel cell (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.000509","0.005","0.005","0.006009","0.006009","0.006349","0.009","0.01","NA"
"INTL.117-7-BHR-MK.A","                    Tide and wave (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-7-BHR-MK.A","                    Solar (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.000509","0.005","0.005","0.006009","0.006009","0.006349","0.009","0.01","NA"
"INTL.37-7-BHR-MK.A","                Wind (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0.00083","0.00083","0.00083","0.00083","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","NA"
"INTL.38-7-BHR-MK.A","                Biomass and waste (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.82-7-BHR-MK.A","        Hydroelectric pumped storage (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-9-BHR-BKWH.A","    Distribution losses (billion kWh)","0.10878","0.11893","0.13167","0.14581","0.094","0.208","0.211","0.288","0.208","0.201","0.242","0.157","0.196","0.201","0.164","0.062","0.216","0.085","0.46","0.393","0.557","0.576","0.543","0.303","0.397","0.411","0.431","0.408","1.464","1.447","1.614","1.563","1.417","1.351","1.073","0.674","0.686","1.42","0.54","0.611","NA","NA"
"","Bangladesh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-BGD-BKWH.A","    Generation (billion kWh)","2.665","3.026","3.433","3.572","4.088","4.622","4.845","5.583","6.488","7.04","7.618","8.436","9.021","9.305","10.008","10.412","10.823","11.18302","12.15205","13.6251","14.873","16.39906","17.60006","18.58884","23.26852","25.4425","29.247","29.21","32.33","35.071","38.493931","41.663816","45.735069","50.041294","52.597271","55.602462","64.842877","68.925837","73.971217","79.600877","75.47871972837","NA"
"INTL.27-12-BGD-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-BGD-BKWH.A","        Fossil fuels (billion kWh)","2.04","2.503","2.771","2.91","3.191","3.883","4.395","5.071","5.82","6.129","6.743","7.606","8.233","8.703","9.169","9.808","10.091","10.471","11.296","12.8","13.9355","15.41506","16.54306","17.47084","22.05052","24.157","27.86","28.446","31.367","34.6","37.65734","40.68414","44.9179","48.96084","51.80152","54.78978","63.591","67.61796","72.5962","78.402","74.43984272837","NA"
"INTL.29-12-BGD-BKWH.A","        Renewables (billion kWh)","0.625","0.523","0.662","0.662","0.897","0.739","0.45","0.512","0.668","0.911","0.875","0.83","0.788","0.602","0.839","0.604","0.732","0.71202","0.85605","0.8251","0.9375","0.984","1.057","1.118","1.218","1.2855","1.387","0.764","0.963","0.471","0.836591","0.979676","0.817169","1.080454","0.795751","0.812682","1.251877","1.307877","1.375017","1.198877","1.038877","NA"
"INTL.33-12-BGD-BKWH.A","            Hydroelectricity (billion kWh)","0.625","0.523","0.662","0.662","0.897","0.739","0.45","0.512","0.668","0.911","0.875","0.83","0.788","0.602","0.839","0.604","0.732","0.712","0.856","0.825","0.937","0.983","1.055","1.115","1.214","1.28","1.375","0.742","0.941","0.438","0.764","0.915","0.816","0.939","0.617","0.594","1.01","1.031","1.07514","0.82","0.61","NA"
"INTL.34-12-BGD-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00002","0.00005","0.0001","0.0005","0.001","0.002","0.003","0.004","0.0055","0.012","0.022","0.022","0.033","0.072591","0.064676","0.001169","0.141454","0.178751","0.218682","0.241877","0.276877","0.299877","0.378877","0.428877","NA"
"INTL.35-12-BGD-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-12-BGD-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00002","0.00005","0.0001","0.0005","0.001","0.002","0.003","0.004","0.005","0.01","0.02","0.02","0.03","0.07","0.0618","0","0.136","0.173","0.21","0.233","0.268","0.291","0.37","0.42","NA"
"INTL.117-12-BGD-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-12-BGD-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00002","0.00005","0.0001","0.0005","0.001","0.002","0.003","0.004","0.005","0.01","0.02","0.02","0.03","0.07","0.0618","0","0.136","0.173","0.21","0.233","0.268","0.291","0.37","0.42","NA"
"INTL.37-12-BGD-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005","0.002","0.002","0.002","0.002","0.002","0.002","0","0.004","0.004","0.006","0.006","0.006","0.006","0.006","0.006","NA"
"INTL.38-12-BGD-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.000591","0.000876","0.001169","0.001454","0.001751","0.002682","0.002877","0.002877","0.002877","0.002877","0.002877","NA"
"INTL.82-12-BGD-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-2-BGD-BKWH.A","    Consumption (billion kWh)","1.834","2.231","2.565","2.676","2.989","3.135","3.58","3.765","4.121","5.019","5.022","5.49","6.65","7.513","8.237","8.616","8.989","9.38802","10.16605","11.3391","12.456","13.98606","15.22806","16.31784","21.23052","23.4765","27.469","27.608","28.037","30.857","34.168931","37.135816","39.945069","43.010294","48.043271","51.862462","61.477877","65.864837","70.307217","76.849877","NA","NA"
"INTL.2-3-BGD-BKWH.A","    Imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.265","3.38","3.822","4.656","4.783","6.786","NA","NA"
"INTL.2-4-BGD-BKWH.A","    Exports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.2-23-BGD-BKWH.A","    Net imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.265","3.38","3.822","4.656","4.783","6.786","NA","NA"
"INTL.2-7-BGD-MK.A","    Capacity (million kW)","0.99","1.031","1.025","1.087","1.289","1.307","1.387","1.875","2.314","2.533","2.52","2.69","2.738","2.948","2.978","3.284","3.301","3.305","3.49","3.6","3.6","3.6","4.68","4.6808","4.7118","4.7139","5.2509","5.2549","5.4679","5.7436","5.8689","6.6919","8.171","8.636964","9.446486","11.167","11.893683","12.240036","15.3661","18.4151","18.4611","NA"
"INTL.27-7-BGD-MK.A","        Nuclear (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-7-BGD-MK.A","        Fossil fuels (million kW)","0.91","0.901","0.895","0.957","1.159","1.178","1.21","1.645","2.084","2.303","2.29","2.46","2.508","2.718","2.748","3.054","3.071","3.075","3.26","3.37","3.37","3.37","4.45","4.45","4.48","4.48","5.015","5.015","5.223","5.489","5.597","6.409","7.87","8.307","9.09","10.784","11.495","11.817","14.927","17.922","17.922","NA"
"INTL.29-7-BGD-MK.A","        Renewables (million kW)","0.08","0.13","0.13","0.13","0.13","0.129","0.177","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.2308","0.2318","0.2339","0.2359","0.2399","0.2449","0.2546","0.2719","0.2829","0.301","0.329964","0.356486","0.383","0.398683","0.423036","0.4391","0.4931","0.5391","NA"
"INTL.33-7-BGD-MK.A","            Hydroelectricity (million kW)","0.08","0.13","0.13","0.13","0.13","0.129","0.177","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","0.23","NA"
"INTL.34-7-BGD-MK.A","            Non-hydroelectric renewables (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0.0008","0.0018","0.0039","0.0059","0.0099","0.0149","0.0246","0.0419","0.0529","0.071","0.099964","0.126486","0.153","0.168683","0.193036","0.2091","0.2631","0.3091","NA"
"INTL.35-7-BGD-MK.A","                Geothermal (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-7-BGD-MK.A","                Solar, tide, wave, fuel cell (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0.0008","0.0018","0.003","0.005","0.009","0.014","0.023","0.039","0.049","0.066","0.093964","0.119486","0.145","0.160583","0.184936","0.201","0.255","0.301","NA"
"INTL.117-7-BGD-MK.A","                    Tide and wave (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-7-BGD-MK.A","                    Solar (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0.0008","0.0018","0.003","0.005","0.009","0.014","0.023","0.039","0.049","0.066","0.093964","0.119486","0.145","0.160583","0.184936","0.201","0.255","0.301","NA"
"INTL.37-7-BGD-MK.A","                Wind (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0.0009","0.0009","0.0009","0.0009","0.0009","0.0009","0.0009","0.002","0.002","0.002","0.003","0.003","0.003","0.003","0.003","0.003","NA"
"INTL.38-7-BGD-MK.A","                Biomass and waste (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0.0007","0.002","0.003","0.003","0.004","0.005","0.005","0.0051","0.0051","0.0051","0.0051","0.0051","NA"
"INTL.82-7-BGD-MK.A","        Hydroelectric pumped storage (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-9-BGD-BKWH.A","    Distribution losses (billion kWh)","0.831","0.795","0.868","0.896","1.099","1.487","1.265","1.818","2.367","2.021","2.596","2.946","2.371","1.792","1.771","1.796","1.834","1.795","1.986","2.286","2.417","2.413","2.372","2.271","2.038","1.966","1.778","1.602","4.293","4.214","4.325","4.528","5.79","7.031","6.819","7.12","7.187","7.717","8.447","9.537","NA","NA"
"","Barbados","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-BRB-BKWH.A","    Generation (billion kWh)","0.311","0.327","0.332","0.353","0.36","0.367","0.38","0.4","0.423","0.415","0.44","0.499","0.509","0.518","0.542","0.579","0.611","0.65","0.672","0.718","0.758","0.796","0.828","0.868","0.896","0.953","0.9764","1.0029","1.011","1.023","0.968","0.989","1.064","0.959","0.969","0.982","1.012526","1.007526","1.010296","1.02","0.9704742975154","NA"
"INTL.27-12-BRB-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-BRB-BKWH.A","        Fossil fuels (billion kWh)","0.311","0.327","0.332","0.353","0.36","0.367","0.38","0.4","0.423","0.415","0.44","0.499","0.509","0.518","0.542","0.579","0.611","0.65","0.672","0.718","0.758","0.796","0.828","0.868","0.896","0.953","0.9764","1.0029","1.011","1.023","0.966","0.986","1.061","0.955","0.959","0.968","0.983","0.978","0.973","0.98","0.9304742975154","NA"
"INTL.29-12-BRB-BKWH.A","        Renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.003","0.003","0.004","0.01","0.014","0.029526","0.029526","0.037296","0.04","0.04","NA"
"INTL.33-12-BRB-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.34-12-BRB-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.003","0.003","0.004","0.01","0.014","0.029526","0.029526","0.037296","0.04","0.04","NA"
"INTL.35-12-BRB-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-12-BRB-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.003","0.003","0.004","0.01","0.014","0.029526","0.029526","0.037296","0.04","0.04","NA"
"INTL.117-12-BRB-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-12-BRB-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.003","0.003","0.004","0.01","0.014","0.029526","0.029526","0.037296","0.04","0.04","NA"
